,num,artists,name,album,genre,duration_ms,explicit,id,track_number,is_local,popularity,available_markets,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1159,1160,Nashville Cast,Ho Hey,Ho Hey,contemporary country,129226,False,6su14iUXShlMI5SnEkwe4J,1,False,0,0,0.6,0.687,0.453,0.0,0.0965,-8.267,0.0258,82.987,0.437
1160,1161,Ava Max,Freaking Me Out,Freaking Me Out,dance pop,192455,False,7uYIX9O9DY6l1D3HiwHR1J,1,False,63,184,0.458,0.429,0.553,0.0,0.0766,-4.838,0.0668,97.954,0.381
1161,1162,Kidz Bop Kids,Thrift Shop,KIDZ BOP 24 (Spotify Bonus Track Version),children's music,233186,False,1LFNDqctH9kW67dod0zo4Q,1,False,0,0,0.0828,0.788,0.615,0.0,0.166,-7.911,0.251,94.902,0.692
1162,1163,Nathan Lane,"Hakuna Matata - From ""The Lion King""/Soundtrack",The Lion King,broadway,213600,False,5k3U0OGYBccHdKJJu3HrUN,4,False,70,183,0.617,0.408,0.313,1.18e-05,0.115,-18.09,0.137,170.013,0.725
1163,1164,beabadoobee,Space Cadet,Space Cadet,bedroom pop,264013,True,3jK7Phs5IsCWndQVGD4NZz,5,False,0,0,0.00383,0.571,0.874,0.0282,0.0621,-5.2,0.0273,127.046,0.742
1164,1165,Summer Kennedy,Gold Rays,Where It All Begins,pop,213402,False,2s48Q6WGlKeHiA6BMBZPhK,1,False,0,0,0.108,0.822,0.649,1.61e-05,0.0664,-4.882,0.0359,97.005,0.963
1165,1166,Extreme Music,Hold On,Glory Pop 2,rebel blues,255498,False,4Z524Thpkxb5g8ZKHa7nWI,12,False,62,184,0.0214,0.526,0.689,0.0,0.106,-7.733,0.0324,72.93,0.284
1166,1167,Harry Styles,Watermelon Sugar,Watermelon Sugar,pop,174000,False,1e9oZCCiX42nJl0AcqriVo,1,False,73,184,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,0.557
1167,1168,Hozier,Almost (Sweet Music),Almost (Sweet Music),irish singer-songwriter,217480,False,7nDYw1nNAW4dAqgmW2W3tq,1,False,1,0,0.0217,0.384,0.689,2.24e-06,0.204,-5.598,0.197,179.823,0.702
1168,1169,The Weeknd,Blinding Lights,Blinding Lights,canadian contemporary r&b,201573,False,0sf12qNH5qcw8qpgymFOqD,1,False,21,1,0.00147,0.513,0.796,0.000209,0.0938,-4.075,0.0629,171.017,0.345
1169,1170,Merk & Kremont,Hands Up (feat. DNCE),Hands Up (feat. DNCE),electro house,165784,False,0nlyO7lNTOYB0gjDp7NI7H,1,False,54,184,0.115,0.755,0.725,0.0,0.16,-2.877,0.0673,107.996,0.558
1170,1171,Niall Horan,Nice To Meet Ya,Nice To Meet Ya,dance pop,158805,False,3cphb8kdsjElYR7r5icK3H,1,False,68,184,0.0119,0.591,0.841,0.0,0.395,-4.351,0.0304,109.034,0.392
1171,1172,Freya Ridings,Castles,Castles,uk pop,211838,False,5o8lxcSYAj8uXTiIHoyyA9,1,False,52,179,0.0046,0.672,0.752,0.00047,0.056,-4.866,0.0843,116.945,0.429
1172,1173,Tom Walker,Just You and I,Just You and I,indie anthem-folk,174982,False,2n48BjaFSczfeIG3HaIaPv,1,False,61,184,0.456,0.567,0.696,0.0,0.113,-5.416,0.301,92.061,0.544
1173,1174,Martin Jensen,Nobody,Nobody,dance pop,211040,True,2qfEcCkEo5NscA9GL7ER72,1,False,65,177,0.269,0.673,0.687,0.0,0.181,-5.295,0.0623,96.964,0.524
1174,1175,courtship.,Guy Stuff,Guy Stuff,hopebeat,193561,False,3OQIsKn3c24az2eLvpzvM6,1,False,0,0,0.0141,0.643,0.865,8.78e-06,0.1,-5.11,0.0297,117.97,0.854
1175,1176,PUBLIC,Make You Mine,Make You Mine,indie rockism,232906,False,5iFwAOB2TFkPJk8sMlxP8g,2,False,79,184,0.0128,0.606,0.799,0.0,0.15,-4.452,0.0261,103.014,0.638
1176,1177,Tessa Violet,I Like (the idea of) You,Bad Ideas,alt z,169762,False,1VTicwJhhJloai3UNWzzVW,4,False,0,0,0.0851,0.826,0.643,0.000118,0.0921,-5.364,0.0322,120.981,0.63
1177,1178,courtship.,Nice Guy,Denial in Paradise,hopebeat,161600,False,4k3KuaHE8dET4RPp1GIxUe,2,False,0,0,0.000821,0.516,0.74,1.11e-06,0.142,-4.879,0.0418,108.986,0.515
1178,1179,Beach Weather,Chit Chat,Chit Chat,pop,200207,False,08BwE47bKpz62bfSiDXO2w,1,False,57,168,0.00025,0.514,0.978,0.168,0.328,-2.779,0.056,142.122,0.966
1179,1180,Cesare Cremonini,Logico #1,Logico,classic italian pop,282606,False,4M6eMu2CMR9MxO2c3MQgaI,2,False,58,24,0.015,0.37,0.723,3.56e-05,0.13,-6.11,0.0298,159.904,0.189
1180,1181,STRFKR,Girls Just Want to Have Fun,Jupiter (2012),chillwave,187853,False,4Xmi5NF1gh6ACPO5fX9HbQ,6,False,47,23,0.035,0.757,0.701,0.00228,0.32,-6.054,0.0414,120.005,0.739
1181,1182,Jack Stauber,Buttercup,Pop Food,pittsburgh indie,208026,False,2mlGPkAx4kwF8Df0GlScsC,1,False,76,184,0.723,0.705,0.373,0.81,0.289,-9.066,0.0384,120.046,0.551
1182,1183,why mona,Oops!... I Did It Again,Oops!... I Did It Again,la pop,200727,False,7yle4EK9gfIin6lQsAjCL9,1,False,40,183,0.46,0.798,0.664,7.37e-06,0.157,-4.321,0.03,110.025,0.314
1183,1184,Ezra Furman,I Can Change,Songs By Others,alternative pop,295000,False,4g0Gfk8H7mBcNAtvKMCnza,4,False,0,0,0.534,0.882,0.318,4e-05,0.075,-9.897,0.0776,120.066,0.929
1184,1185,Dusty Springfield,Wishin' And Hopin',Stay Awhile / I Only Want To Be With You,adult standards,176400,False,1UBcwKIAUHo7BYAvae6yeA,7,False,51,184,0.232,0.683,0.374,0.0,0.146,-10.084,0.0381,108.125,0.707
1185,1186,Follies & Vices,Wake Up,Wake Up,pop,184090,False,1qvKkcslJaGZFufAAi3Is2,1,False,0,0,0.00572,0.685,0.736,3.16e-06,0.0466,-7.43,0.0413,131.987,0.605
1186,1187,Gregg Lehrman,Now Or Never,"Big Beat Orchestra, Vol. 2",pop,137154,False,2RtoocVXYpd7ycrjPLtWvR,1,False,13,182,0.289,0.707,0.686,0.654,0.0953,-8.841,0.0729,90.015,0.686
1187,1188,Lee Richardson,Burning Brighter,Electro Blues 2,rebel blues,176949,False,6Ft2l3lTrK1FteBfNzeYeF,5,False,26,175,0.00219,0.536,0.642,0.00545,0.118,-9.179,0.0511,67.504,0.248
1188,1189,Rayelle,Mona Lisa,Mona Lisa,pop,146500,False,3B7m4NXcyKBysZ3wZBZBs4,1,False,27,175,0.555,0.824,0.907,0.645,0.215,-3.957,0.0295,127.022,0.958
1189,1190,Antonio Vivaldi,"Bassoon Concerto in C Major, RV 474: I. Allegro","Vivaldi: Bassoon Concertos (Complete), Vol. 3",baroque,172160,False,5x6conkFofQWv2kKwYwcGF,4,False,41,184,0.962,0.545,0.177,0.873,0.0647,-18.587,0.0419,123.265,0.697
1190,1191,Sjowgren,Seventeen,Seventeen,indie folk,226952,False,1fWwxmWor6QbvBeLSV428F,1,False,0,0,0.264,0.58,0.665,0.0315,0.0695,-6.775,0.043,146.051,0.336
1191,1192,PUBLIC,Make You Mine,Let's Remake It,indie rockism,232906,False,7MZIMa29N98fjb7CefC7KJ,3,False,0,0,0.015,0.603,0.772,0.0,0.143,-4.444,0.0258,103.047,0.663
1192,1193,Summer Kennedy,The Good Life,The Bright Side,pop,226998,False,1eTP1Gnlr2TvrbJ4oOyvYt,3,False,0,0,0.056,0.7,0.758,1.42e-05,0.285,-5.447,0.0272,102.01,0.575
1193,1194,Sergei Prokofiev,"Prokofiev: Romeo and Juliet, Op. 64, Act 1, Scene 2: Dance of the Knights",Prokofiev: Romeo and Juliet,classical,341693,False,7HSs4srn1qnZhh7WRWBVOk,13,False,57,184,0.927,0.209,0.101,0.9,0.0776,-19.383,0.0403,85.851,0.153
1194,1195,Johann Nepomuk Hummel,Hummel: Trumpet Concerto In E Flat - Iii Rondo,Trumpet Concertos,classical era,224640,False,246ntJR3A2s7B5E40FTCLf,12,False,48,183,0.98,0.496,0.249,0.934,0.12,-18.131,0.0411,144.239,0.719
1195,1196,Mother Mother,Miles,O My Heart,indie pop,195973,False,3Pu0pOciPNbaTdfVY5538p,11,False,49,184,0.206,0.612,0.581,0.0037,0.124,-6.041,0.0365,178.146,0.384
1196,1197,Jungle,Beat 54 (All Good Now),For Ever,indie soul,246815,False,6qX4gWRXTRPIrEfNuNaYye,3,False,1,0,0.517,0.646,0.695,0.00687,0.154,-6.34,0.0547,105.986,0.513
1197,1198,Antonio Vivaldi,"Vivaldi: L'estro armonico, Concerto pour 2 violons en la mineur, Op. 3 No. 8, RV 522: I. Allegro","Nos 4 Saisons - Vivaldi: L'estro armonico, Concerto pour 2 violons en la mineur, Op. 3 No. 8, RV 522: I. Allegro",baroque,189173,False,50dEBiI8zK1XxIdyP282nh,1,False,0,0,0.959,0.521,0.282,0.647,0.363,-14.375,0.0392,121.02,0.599
1198,1199,Charles Villiers Stanford,"String Quartet No. 2 in A Minor, Op. 45: IV. Allegro molto","Stanford: String Quartets, Vol. 3",anglican liturgy,466400,False,3pca3xPwDIi7oFdHdAXnch,8,False,2,184,0.97,0.327,0.0448,0.317,0.288,-23.951,0.0414,113.885,0.17
1199,1200,Shruthi Rajasekar,Numbers: Numbers,Young Composers Scheme,pop,290301,False,3Ls7ukt6pUyAS1SGDsvLnu,1,False,6,184,0.988,0.262,0.0192,1.18e-05,0.101,-29.834,0.0409,87.612,0.0665
1200,1201,Timothy Infinite,Espera,Tropical,study beats,194400,False,68SUPqYZRvXUzOajHbDXCO,7,False,32,184,0.613,0.681,0.596,0.879,0.22,-9.444,0.0558,100.125,0.153
1201,1202,Jungle,"Heavy, California",For Ever,indie soul,184599,False,0Gpq0lllEPZf98gVo9C4uS,2,False,0,0,0.0733,0.674,0.713,0.139,0.169,-7.46,0.036,111.017,0.704
1202,1203,ufo ufo,Fools,Fools,la pop,220084,False,7a0VLUciBUdE2RmpEnod9O,1,False,50,184,0.168,0.702,0.603,0.0,0.213,-6.833,0.0598,106.023,0.717
1203,1204,TWIN XL,Good,How To Talk To Strangers,modern alternative rock,169760,False,7sRdxkgNb3m3Ciai38ANmd,4,False,50,184,0.113,0.617,0.964,0.000225,0.247,-3.559,0.0355,75.978,0.961
1204,1205,Barcelona,Background,Background,pop,225413,False,3HCbFwINFBvSFKp18UxYoO,1,False,22,184,0.138,0.646,0.471,0.0,0.0689,-7.669,0.0376,129.958,0.319
1205,1206,Foreign Air,Wake Me Up,Wake Me Up,charlotte nc indie,222760,False,38DmpKGMulBN5NuXCZopOF,1,False,0,0,0.0103,0.229,0.915,0.471,0.104,-4.939,0.0762,177.989,0.305
1206,1207,Grouplove,Tongue Tied,Never Trust a Happy Song,indie pop,218013,False,0GO8y8jQk1PkHzS31d699N,2,False,82,170,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,0.371
1207,1208,Heyne,Tasty Tasty Tasty,"Tiny Bits of Life, Pt. 10",pop,185626,False,1Tzcbnj2VqwHwvwJtVdpWe,1,False,26,184,0.807,0.679,0.746,0.0,0.118,-2.605,0.0411,102.929,0.675
1208,1209,Marvin Gaye,Ain't No Mountain High Enough,United,classic soul,151666,False,7tqhbajSfrz2F7E1Z75ASX,1,False,82,184,0.43,0.663,0.6,0.0,0.184,-10.87,0.032,129.991,0.8
1209,1210,The Foundations,Build Me Up Buttercup - Mono,The Foundations,brill building pop,177533,False,6sPOmDulFtLzfX25zICNrC,7,False,75,183,0.315,0.659,0.513,0.0,0.283,-7.186,0.0293,133.609,0.855
1210,1211,Andrew Belle,Pieces,Black Bear,acoustic pop,241119,False,2DHDuADAHoUW6n0z80RLQF,2,False,64,170,0.0754,0.494,0.652,0.00256,0.125,-5.863,0.0314,137.018,0.298
1211,1212,Icona Pop,I Love It (feat. Charli XCX),THIS IS... ICONA POP,candy pop,157152,True,6HZ9VeI5IRFCNQLXhpF4bq,1,False,69,139,0.00952,0.711,0.906,1.64e-05,0.153,-2.671,0.0284,125.916,0.824
1212,1213,Extreme Music,L.O.V.E.,Indie Pop 4,rebel blues,191178,False,3VkAHABOUQGSF3i39lgzlQ,1,False,32,184,0.014,0.614,0.806,0.762,0.189,-7.128,0.0293,120.023,0.929
1213,1214,Jungle,Happy Man,For Ever,indie soul,191529,False,5nF6drlQTtXc5iThQoyONB,5,False,0,0,0.198,0.594,0.516,2.99e-05,0.0736,-7.848,0.0315,108.018,0.154
1214,1215,Dj Sava,Magical place (feat. IOVA) - Dj Dark & MD Dj Remix,Magical place (feat. IOVA) [Remixes],romanian pop,188000,False,6fuJ46PG4wJyOQdDPcLSk8,1,False,55,184,0.00854,0.749,0.707,2.98e-05,0.102,-4.698,0.0392,119.989,0.208
1215,1216,Delhia De France,Blank_,Moirai,pop,246666,False,7t8OpGnBC1X6DnSL4FWTJO,2,False,35,184,0.704,0.396,0.343,0.216,0.151,-11.358,0.0374,144.031,0.0508
1216,1217,Leyla Blue,Silence,Silence,alt z,207386,True,3ugS9mStr6ZnXP7ka5Ebgd,1,False,0,0,0.0372,0.621,0.464,0.0,0.235,-8.733,0.205,94.358,0.37
1217,1218,Passion Pit,I Found U,I Found U,alternative dance,207342,False,6jSPbxZLd2yemJTjz2gqOT,1,False,50,184,0.0713,0.53,0.731,2.59e-06,0.109,-5.299,0.0453,123.943,0.385
1218,1219,Electric Light Orchestra,Mr. Blue Sky,Out of the Blue,album rock,303373,False,2RlgNHKcydI9sayD2Df2xp,13,False,81,184,0.652,0.388,0.338,3.73e-06,0.248,-10.054,0.0329,177.765,0.478
1219,1220,Wallows,Are You Bored Yet? (feat. Clairo),Are You Bored Yet? (feat. Clairo),indie pop,178000,False,1yY9uOKV3A9pPedzTfvbg1,1,False,0,0,0.156,0.681,0.683,2.55e-05,0.273,-6.449,0.0287,120.028,0.64
1220,1221,TWIN XL,Sunglasses,How To Talk To Strangers,modern alternative rock,167266,False,5lvs8SfoplLr8mzPWIouH6,1,False,30,184,0.00361,0.662,0.685,7.11e-06,0.0618,-5.149,0.0459,109.989,0.647
1221,1222,The Beach Boys,Heroes And Villains - Remastered 2001,Smiley Smile (Remastered),baroque pop,219306,False,7BO7ZbaEmgCSSp3znPMxN4,1,False,53,184,0.524,0.426,0.583,4.05e-06,0.147,-7.442,0.0354,116.803,0.232
1222,1223,Afterhours,White Widow,Ballads for Little Hyenas,pop,239520,False,31UIxCAbouFGGSJhhNSz83,5,False,20,2,0.000289,0.555,0.646,0.0368,0.0664,-4.604,0.0692,121.997,0.491
1223,1224,OK Go,Turn up the Radio,Hungry Ghosts,alternative rock,177360,False,42DIFjL8SCQ1pNVphDi968,4,False,44,183,0.00719,0.629,0.802,0.0,0.316,-4.348,0.13,151.03,0.66
1224,1225,Stonebank,Life & Death,Life & Death,brostep,211428,False,23bpIapGqrUj9I880gJp43,1,False,34,184,0.00593,0.617,0.952,0.729,0.111,-5.059,0.245,126.098,0.169
1225,1226,Mama Haze,Go-Getter,Honey,pop,195500,False,0vjhcIFSNK0UQ1THEkOpmc,7,False,10,175,0.124,0.749,0.588,0.84,0.154,-9.315,0.0706,120.027,0.733
1226,1227,Annie Green,Like That,Like That,pop,163742,False,1HPs0jH1Z4oRMvOQFsTZlW,1,False,13,184,0.0912,0.75,0.661,0.0,0.0851,-5.347,0.151,77.484,0.715
1227,1228,Disko Warp,Oh Oh Oh Sexy Vampire - S3rl & Justinb Remix,Oh Oh Oh Sexy Vampire (S3rl & Justinb Remix),bubblegum dance,201600,False,6xoazoKBHOxzVNEeq3gW33,1,False,44,184,0.00385,0.606,0.949,0.0,0.178,-2.016,0.222,174.984,0.55
1228,1229,Kyary Pamyu Pamyu,にんじゃりばんばん,なんだこれくしょん,j-idol,266686,False,3zrmJWuIWUmrhhSAZnlOYF,2,False,53,169,0.111,0.564,0.988,0.00676,0.102,-1.205,0.0289,130.02,0.95
1229,1230,Vampire Weekend,This Life,Father of the Bride,baroque pop,268600,False,4dRqYKhLVujxiBXcq50YzG,4,False,64,184,0.228,0.62,0.712,3.39e-06,0.0561,-6.434,0.1,170.234,0.83
1230,1231,Tokyo Machine,HYPE,HYPE,gaming edm,182812,False,3HyjVZQoE51NojVIfDWJbx,1,False,43,184,0.000861,0.709,0.905,0.449,0.285,-5.234,0.0858,127.986,0.809
1231,1232,True Damage,GIANTS,GIANTS,k-rap,191720,False,5C0ivQMxes2lWuOANhvVAm,1,False,71,184,0.0834,0.642,0.683,0.0,0.155,-5.386,0.262,154.881,0.584
1232,1233,K.Flay,Only The Dark,Solutions,electropop,234440,False,4nmJFRPOSCPuxvWI8edi2P,9,False,36,179,0.0575,0.666,0.425,8.32e-06,0.107,-8.69,0.0423,95.044,0.403
1233,1234,Hey Buko,We Got the Moves,Hey What?,pop,170679,False,0S0b3QkdvWVPIOZLG5dObo,5,False,0,0,0.122,0.845,0.935,2.11e-05,0.0604,-4.363,0.116,103.023,0.646
1234,1235,K.Flay,Not In California,Solutions,electropop,217040,False,194IyRcyEwRpu2iCvqyq71,8,False,42,179,0.0215,0.551,0.634,0.0,0.121,-5.898,0.03,82.497,0.349
1235,1236,Scraton,Ready Player One,Ready Player One,pop,212525,False,30VGMhwZoI8du4dByzSLVJ,1,False,37,184,0.0341,0.538,0.977,1.07e-05,0.707,-1.294,0.408,180.019,0.767
1236,1237,K.Flay,DNA,Solutions,electropop,279773,True,2OUGbfawPpASGZ9PMmOyaN,10,False,35,179,0.304,0.446,0.584,0.0022,0.141,-7.67,0.0569,81.865,0.269
1237,1238,K.Flay,Sister,Solutions,electropop,205066,False,3zx6dcYuKX7sYrI1TaDf4y,4,False,47,179,0.00386,0.715,0.548,0.00574,0.0752,-6.355,0.0535,99.992,0.781
1238,1239,Young the Giant,Silvertongue,Home of the Strange,modern alternative rock,197426,False,0yTJtxZJ5VLfBEHhiNUNeY,8,False,64,184,0.00975,0.673,0.789,0.0,0.752,-4.288,0.0408,100.043,0.841
1239,1240,Zedd,365,365,complextro,181899,False,2XWjPtKdi5sucFYtVav07d,1,False,68,184,0.339,0.745,0.693,0.0,0.123,-5.479,0.034,98.039,0.248
1240,1241,BØRNS,Electric Love,Dopamine,modern alternative rock,218106,False,2GiJYvgVaD2HtM8GqD9EgQ,3,False,85,184,0.00543,0.611,0.797,0.00137,0.26,-7.627,0.0533,120.041,0.518
1241,1242,Dexys Midnight Runners,Come On Eileen,Too Rye Ay (Deluxe Edition),new romantic,273720,False,5uzNa0SBGOe5pPnstWHMCt,10,False,0,0,0.413,0.466,0.615,0.0,0.343,-9.102,0.0492,108.016,0.812
1242,1243,Redbone,Come and Get Your Love - Single Version,Come and Get Your Love,native american,205933,False,7GVUmCP00eSsqc4tzj1sDD,1,False,78,184,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,107.383,0.957
1243,1244,half•alive,arrow,"Now, Not Yet",alt z,222706,False,6HGDxEtcoUsztb2xeVOXTP,7,False,59,184,0.00549,0.797,0.606,9.62e-05,0.0954,-6.41,0.0938,99.982,0.77
1244,1245,Saint Motel,My Type,My Type EP,la indie,204811,False,2Iq6HhIquO7JKr0KfTNLzU,1,False,70,165,0.0641,0.595,0.896,5.82e-05,0.0748,-2.951,0.047,118.001,0.567
1245,1246,Rayelle,Get Dat,Get Dat,pop,146000,False,00NrOPh1j8PP1j7zS9QfZM,1,False,44,170,0.017,0.906,0.888,0.0109,0.274,-8.48,0.0431,119.941,0.888
1246,1247,Wolfgang Lohr,Die Nacht Ist Nicht Allein Zum Schlafen da (Electro Swing),Die Nacht Ist Nicht Allein Zum Schlafen da (Electro Swing),electro swing,198048,False,49503x2WcG6w1YuJ0XiSVi,1,False,25,175,0.179,0.937,0.842,0.00207,0.0938,-5.494,0.119,122.977,0.964
1247,1248,Admiral,Trunk Popped,Trunk Popped,pop,182836,False,3dAc8UdguKMmY7yTpS3a0h,1,False,30,184,0.09,0.755,0.795,0.773,0.0488,-8.505,0.1,83.961,0.612
1248,1249,MIKA,Grace Kelly,Life In Cartoon Motion,europop,187733,False,2SDx0PooHZI1SQKR0y44bs,1,False,73,162,0.0242,0.675,0.828,0.0102,0.364,-5.799,0.0454,122.229,0.669
1249,1250,Portugal. The Man,Feel It Still,Feel It Still,indie rock,163250,False,7FESgYLcOufHqKlwrvJN60,1,False,62,180,0.0406,0.78,0.798,6.31e-05,0.0733,-5.151,0.0613,78.969,0.771
1250,1251,Elton John,I'm Still Standing,Rocket Man (Deluxe Edition),glam rock,181786,False,0lzpfrTARexLFXEACKSXTh,11,False,0,0,0.455,0.489,0.927,0.00165,0.305,-6.298,0.17,177.354,0.79
1251,1252,Harry Styles,Lights Up,Watermelon Sugar,pop,172213,False,5aJEh9Oqdz7PRLKTpH25pB,2,False,53,184,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,101.987,0.27
1252,1253,a-ha,Take on Me,Hunting High and Low,europop,225280,False,2WfaOiMkCvy7F5fcp2zZ8L,1,False,85,184,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,84.412,0.876
1253,1254,WALK THE MOON,Shut Up and Dance,TALKING IS HARD,dance pop,199080,False,4kbj5MwxO1bq9wjT5g9HaA,3,False,83,184,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,0.619
1254,1255,Scissor Sisters,Take Your Mama,Scissor Sisters,dance pop,271906,False,0LAfANg75hYiV1IAEP3vY6,2,False,57,2,0.209,0.757,0.957,2.29e-05,0.0624,-4.617,0.106,153.944,0.933
1255,1256,Toploader,Dancing in the Moonlight,Dancing In The Moonlight: The Best Of Toploader,british alternative rock,233373,False,1FHNctV68GUNLgXclG2DtR,1,False,68,169,0.0528,0.639,0.845,0.0,0.336,-3.333,0.0372,119.48,0.871
1256,1257,Club Yoko,I AM,I AM,pop,152283,False,6xRSyv2C2ouB8KvnP0HoS5,1,False,38,184,0.00264,0.459,0.901,3.72e-06,0.0996,-4.883,0.0926,168.091,0.685
1257,1258,K.Flay,I Like Myself (Most Of The Time),Solutions,electropop,245080,True,6EOXpBcrUWT1EVeDuSJNgU,1,False,47,179,0.0166,0.69,0.698,4.71e-05,0.108,-7.72,0.154,100.011,0.704
1258,1259,Ezra Vine,Celeste,Celeste EP,folk-pop,203309,False,23cj0rlc0UtTBaCg60VCkm,1,False,57,167,0.0299,0.604,0.841,0.00382,0.136,-5.145,0.0423,138.976,0.578
1259,1260,Cat's Eyes,Girl in the Room,Treasure House,chamber psych,217266,False,1hEIBB0LTaBV5DOyXBbO7o,8,False,27,179,0.672,0.128,0.368,0.876,0.502,-10.571,0.0356,75.028,0.0557
1260,1261,Unloved,I Could Tell You But I'd Have to Kill,Guilty of Love,chamber psych,313440,False,5oUU8poYYUpXO0kATEFctt,9,False,30,184,0.00459,0.454,0.77,0.389,0.121,-8.141,0.0815,173.998,0.733
1261,1262,Brigitte Bardot,Contact,Master Serie 2CD,chanson,140706,False,3WTnxQFvbY5DhulNz7Z6pn,2,False,26,3,0.0877,0.741,0.627,0.149,0.488,-12.613,0.11,137.978,0.852
1262,1263,Françoise Hardy,Il voyage,En résumé ... En conclusion - EP,chanson,220786,False,4MRUDfv3pKkEnKNzQuekvg,3,False,18,184,0.0648,0.319,0.907,0.33,0.0858,-8.93,0.0411,144.958,0.593
1263,1264,Peter Dodds Mc Cormick,"Australia [Advance Australia Fair, ""Australians all, let us rejoice…""] (Olympic version)","The Complete National Anthems of the World (2013 Edition), Vol. 1",pop,65080,False,5M0N4aUXuQlwahnS023mjH,29,False,13,184,0.913,0.273,0.0577,0.901,0.313,-19.599,0.0393,87.612,0.221
1264,1265,Alton Augustus Adams Sr.,"American Virgin Islands [Virgin Islands March, ""All hail our Virgin Islands…""] (Olympic version)","The Complete National Anthems of the World (2013 Edition), Vol. 1",pop,76306,False,68Ym1GmKuznWyOi5ya2Uyn,17,False,1,184,0.598,0.519,0.468,0.56,0.0445,-13.908,0.0488,120.868,0.665
1265,1266,Judah & the Lion,Alright,Pep Talks,banjo,164617,False,71Cu2LKstRoQG0uwFnyJnN,10,False,48,184,0.00594,0.613,0.873,0.0248,0.0693,-4.089,0.0561,128.065,0.139
1266,1267,Carpenters,Sleigh Ride,Christmas Collection,adult standards,158933,False,4BlfbK43tjLBnFsTuJhR4J,4,False,0,0,0.776,0.64,0.377,0.0,0.113,-12.346,0.0337,100.963,0.582
1267,1268,Post Malone,Circles,Hollywood's Bleeding,dfw rap,215280,False,21jGcNKet2qwijlDFuPiPb,6,False,88,179,0.192,0.695,0.762,0.00244,0.0863,-3.497,0.0395,120.042,0.553
1268,1269,Ashley Clark,Diamond Day,"Indie Poppers, Vol. 5",pop,215044,False,3m8KYd7UpuMg7ErenFpsrt,5,False,14,184,0.0232,0.713,0.603,1.4e-05,0.24,-5.845,0.0285,120.036,0.699
1269,1270,Blondie,One Way Or Another,Parallel Lines,candy pop,217364,False,59CLe8stbcx4XYBWdsfbwK,2,False,61,184,0.0532,0.442,0.922,3.86e-06,0.0768,-5.086,0.0655,162.272,0.855
1270,1271,Hey Buko,Gonna Be a Good Time,Hey What?,pop,161886,False,1SAaGeg92Db4agwIIu8OEN,1,False,0,0,0.0115,0.818,0.781,0.0,0.0483,-4.867,0.0656,105.961,0.766
1271,1272,Swing Republic,Back in Time,Back in Time,electro swing,198666,False,7pstX01u6qbKF0tWsTa2Lz,1,False,41,183,0.0166,0.87,0.792,0.123,0.178,-5.327,0.047,117.983,0.645
1272,1273,Khalid,Up All Night,Up All Night,pop,157220,False,1mpD5Q8IM32I4bF6eCpU74,1,False,69,184,0.00103,0.665,0.712,0.00333,0.102,-7.536,0.0527,93.992,0.669
1273,1274,Little Violet,Swinging Melodies,Swinging Melodies,electro swing,189128,False,1YGjDdGeAFUjxwHEv3rXPn,1,False,26,183,0.0414,0.842,0.794,0.00588,0.0831,-5.099,0.0633,124.06,0.735
1274,1275,Caravan Palace,Wonderland,<|º_º|>,electro swing,190554,False,2tzLjiRec9KtzdhgyVYN6Z,5,False,55,1,0.313,0.772,0.796,0.00272,0.0754,-5.546,0.274,104.013,0.499
1275,1276,Taylor Swift,You Need To Calm Down,Lover,pop,171360,False,6RRNNciQGZEXnqk8SQ9yv5,14,False,79,184,0.00929,0.771,0.671,0.0,0.0637,-5.617,0.0553,85.026,0.714
1276,1277,Adam Jensen,Drugs,Drugs,modern alternative rock,206991,False,2a3t5UK8jQQyR2Ew0RivEt,1,False,47,170,0.216,0.763,0.498,1.83e-06,0.585,-5.659,0.0556,104.95,0.625
1277,1278,Surfaces,Sunday Best,Where the Light Is,bedroom soul,158571,False,1Cv1YLb4q0RzL6pybtaMLo,7,False,80,184,0.183,0.878,0.525,0.0,0.0714,-6.832,0.0578,112.022,0.694
1278,1279,Dean Lewis,Let Go,Same Kind Of Different,australian pop,174429,False,3NVnNH7lZW5Jg3fjiheS67,3,False,56,184,0.291,0.567,0.519,0.0,0.142,-7.97,0.0288,103.145,0.406
1279,1280,TWICE,Dance The Night Away,Summer Nights,k-pop,180809,False,5ilOXZ0vqTX69rjRubPivH,1,False,0,0,0.106,0.709,0.861,4.73e-05,0.112,-2.905,0.0941,118.089,0.779
1280,1281,DIA,WOOWA,NEWTRO,k-pop,210162,False,4m5AhuM3VelbtBYuEsGDh9,1,False,0,0,0.00695,0.672,0.918,0.000631,0.302,-2.759,0.0432,127.017,0.703
1281,1282,fromis_9,FUN!,FUN FACTORY,k-pop,183413,False,2yEjyto6ztOMGffProMlgX,1,False,0,0,0.0363,0.693,0.93,0.0,0.0643,-2.001,0.0735,123.986,0.799
